Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0wae8KoprNjfrXWjYYHGy9,"57DlMWmbVIf2ssJ8QBpBau","Spear of Justice","UNDERTALE Soundtrack","Toby Fox",2015-09-15,115437,55,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.328,0.594,8,-10.208,0,0.0361,0.58,0.866,0.146,0.856,75.889,1
6ZEenbPqCbKxPmu49taU8u,"57DlMWmbVIf2ssJ8QBpBau","Dummy!","UNDERTALE Soundtrack","Toby Fox",2015-09-15,145920,55,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.838,0.53,5,-12.1,1,0.0653,0.345,0.904,0.088,0.916,125.034,4
4LrlsO9cnnNjxBiHeRedjF,"57DlMWmbVIf2ssJ8QBpBau","Memory","UNDERTALE Soundtrack","Toby Fox",2015-09-15,75000,53,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.567,0.255,9,-22.396,1,0.0642,0.446,0.952,0.156,0.86,160.032,3
5YfXQD5Jn5o5Wxay5pDL3j,"57DlMWmbVIf2ssJ8QBpBau","Bird That Carries You Over A Disproportionately Small Gap","UNDERTALE Soundtrack","Toby Fox",2015-09-15,25098,8,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.668,0.612,2,-14.292,0,0.0749,0.55,0.473,0.12,0.658,76.512,4
2AtC6i0b8TjpjhWBZYLprX,"57DlMWmbVIf2ssJ8QBpBau","Bonetrousle","UNDERTALE Soundtrack","Toby Fox",2015-09-15,57600,58,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.722,0.978,8,-8.745,1,0.0594,0.00777,0.976,0.02,0.968,149.981,4
5OyWN37xTdZtjbSQ15FA8K,"57DlMWmbVIf2ssJ8QBpBau","Shop","UNDERTALE Soundtrack","Toby Fox",2015-09-15,50274,56,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.696,0.3,8,-12.647,1,0.0321,0.985,0.681,0.17,0.849,154.923,4
23aRUhe4gmS4Bh7DUZecL4,"57DlMWmbVIf2ssJ8QBpBau","Dogsong","UNDERTALE Soundtrack","Toby Fox",2015-09-15,37285,49,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.694,0.414,1,-18.529,1,0.0382,0.981,0.856,0.125,0.979,114.942,3
1ynRabP8jaySeRvHBejfCT,"57DlMWmbVIf2ssJ8QBpBau","Dogbass","UNDERTALE Soundtrack","Toby Fox",2015-09-15,6545,1,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0,0.566,7,-18.313,1,0,0.119,0.883,0,0,0,0
4mWFafcREuKWv2MeTVxDlQ,"57DlMWmbVIf2ssJ8QBpBau","Uwa!! So Holiday♫","UNDERTALE Soundtrack","Toby Fox",2015-09-15,30000,28,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.427,0.25,10,-13.804,1,0.0454,0.985,0.977,0.129,0.472,140.005,3
6YEGQH32aAXb9vQQbBrPlw,"57DlMWmbVIf2ssJ8QBpBau","Nyeh Heh Heh!","UNDERTALE Soundtrack","Toby Fox",2015-09-15,32400,50,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.8,0.396,1,-11.952,1,0.13,0.000935,0.849,0.038,0.993,149.944,5
26lWYpgbcknITI0Fy1eZDs,"57DlMWmbVIf2ssJ8QBpBau","sans.","UNDERTALE Soundtrack","Toby Fox",2015-09-15,50624,59,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.809,0.81,8,-13.321,1,0.112,0.0181,0.715,0.0702,0.857,128.007,4
1DkjqnjgbbpT7cYL2D2ma4,"57DlMWmbVIf2ssJ8QBpBau","Home (Music Box)","UNDERTALE Soundtrack","Toby Fox",2015-09-15,122892,52,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.613,0.114,9,-15.52,0,0.168,0.869,0.000198,0.128,0.512,119.539,4
36AhCvv8NAVPr0eNsv2PrW,"57DlMWmbVIf2ssJ8QBpBau","Ghost Fight","UNDERTALE Soundtrack","Toby Fox",2015-09-15,56533,55,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.715,0.712,2,-13.36,0,0.04,0.552,0.926,0.11,0.629,112.551,4
3PV4bPPqezu18K45MIOrVY,"57DlMWmbVIf2ssJ8QBpBau","Uwa!! So Temperate♫","UNDERTALE Soundtrack","Toby Fox",2015-09-15,56571,54,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.77,0.434,10,-13.356,0,0.0768,0.975,0.865,0.112,0.818,140.019,4
7CMVo848b9LsUtVavIoiXC,"57DlMWmbVIf2ssJ8QBpBau","Hopes And Dreams","UNDERTALE Soundtrack","Toby Fox",2015-09-15,181285,61,spotify:user:31wjwwzlxygo3t6cwkti2xpq34sy,2022-11-02T04:31:01Z,"dream smp,indie game soundtrack,undertale",0.447,0.827,0,-8.745,0,0.0632,0.000279,0.914,0.0879,0.391,170.652,4
